CONDITION,OUTCOME,Year,Geography,GeoType,GeoName,GeoID,Region,District,Total,TotalRate,AARate,Age0_14,Age0_14Rate,Age15_24,Age15_24Rate,Age25_44,Age25_44Rate,Age45_64,Age45_64Rate,Age65Plus,Age65PlusRate,Total_Male,Total_MaleRate,AA_TotalMaleRate,Age0_14_Male,Age0_14_MaleRate,Age15_24_Male,Age15_24_MaleRate,Age25_44_Male,Age25_44_MaleRate,Age45_64_Male,Age45_64_MaleRate,Age65Plus_Male,Age65Plus_MaleRate,Total_Female,Total_FemaleRate,AA_TotalFemaleRate,Age0_14_Female,Age0_14_FemaleRate,Age15_24_Female,Age15_24_FemaleRate,Age25_44_Female,Age25_44_FemaleRate,Age45_64_Female,Age45_64_FemaleRate,Age45Plus_Female,Age45Plus_FemaleRate,Age65Plus_Female,Age65Plus_FemaleRate,White_Total,White_TotalRate,White_Age0_14,White_Age0_14Rate,White_Age15_24,White_Age15_24Rate,White_Age25_44,White_Age25_44Rate,White_Age45_64,White_Age45_64Rate,White_Age65Plus,White_Age65PlusRate,White_Total_Male,White_Total_MaleRate,White_Age0_14_Male,White_Age0_14_MaleRate,White_Age15_24_Male,White_Age15_24_MaleRate,White_Age25_44_Male,White_Age25_44_MaleRate,White_Age45_64_Male,White_Age45_64_MaleRate,White_Age65Plus_Male,White_Age65Plus_MaleRate,White_Total_Female,White_Total_FemaleRate,White_Age0_14_Female,White_Age0_14_FemaleRate,White_Age15_24_Female,White_Age15_24_FemaleRate,White_Age25_44_Female,White_Age25_44_FemaleRate,White_Age45_64_Female,White_Age45_64_FemaleRate,White_Age45Plus_Female,White_Age45Plus_FemaleRate,White_Age65Plus_Female,White_Age65Plus_FemaleRate,Black_Total,Black_TotalRate,Black_Age0_14,Black_Age0_14Rate,Black_Age15_24,Black_Age15_24Rate,Black_Age25_44,Black_Age25_44Rate,Black_Age45_64,Black_Age45_64Rate,Black_Age65Plus,Black_Age65PlusRate,Black_Total_Male,Black_Total_MaleRate,Black_Age0_14_Male,Black_Age0_14_MaleRate,Black_Age15_24_Male,Black_Age15_24_MaleRate,Black_Age25_44_Male,Black_Age25_44_MaleRate,Black_Age45_64_Male,Black_Age45_64_MaleRate,Black_Age65Plus_Male,Black_Age65Plus_MaleRate,Black_Total_Female,Black_Total_FemaleRate,Black_Age0_14_Female,Black_Age0_14_FemaleRate,Black_Age15_24_Female,Black_Age15_24_FemaleRate,Black_Age25_44_Female,Black_Age25_44_FemaleRate,Black_Age45_64_Female,Black_Age45_64_FemaleRate,Black_Age45Plus_Female,Black_Age45Plus_FemaleRate,Black_Age65Plus_Female,Black_Age65Plus_FemaleRate,Hispanic_Total,Hispanic_TotalRate,Hispanic_Age0_14,Hispanic_Age0_14Rate,Hispanic_Age15_24,Hispanic_Age15_24Rate,Hispanic_Age25_44,Hispanic_Age25_44Rate,Hispanic_Age45_64,Hispanic_Age45_64Rate,Hispanic_Age65Plus,Hispanic_Age65PlusRate,Hispanic_Total_Male,Hispanic_Total_MaleRate,Hispanic_Age0_14_Male,Hispanic_Age0_14_MaleRate,Hispanic_Age15_24_Male,Hispanic_Age15_24_MaleRate,Hispanic_Age25_44_Male,Hispanic_Age25_44_MaleRate,Hispanic_Age45_64_Male,Hispanic_Age45_64_MaleRate,Hispanic_Age65Plus_Male,Hispanic_Age65Plus_MaleRate,Hispanic_Total_Female,Hispanic_Total_FemaleRate,Hispanic_Age0_14_Female,Hispanic_Age0_14_FemaleRate,Hispanic_Age15_24_Female,Hispanic_Age15_24_FemaleRate,Hispanic_Age25_44_Female,Hispanic_Age25_44_FemaleRate,Hispanic_Age45_64_Female,Hispanic_Age45_64_FemaleRate,Hispanic_Age45Plus_Female,Hispanic_Age45Plus_FemaleRate,Hispanic_Age65Plus_Female,Hispanic_Age65Plus_FemaleRate,API_Total,API_TotalRate,API_Age0_14,API_Age0_14Rate,API_Age15_24,API_Age15_24Rate,API_Age25_44,API_Age25_44Rate,API_Age45_64,API_Age45_64Rate,API_Age65Plus,API_Age65PlusRate,API_Total_Male,API_Total_MaleRate,API_Age0_14_Male,API_Age0_14_MaleRate,API_Age15_24_Male,API_Age15_24_MaleRate,API_Age25_44_Male,API_Age25_44_MaleRate,API_Age45_64_Male,API_Age45_64_MaleRate,API_Age65Plus_Male,API_Age65Plus_MaleRate,API_Total_Female,API_Total_FemaleRate,API_Age0_14_Female,API_Age0_14_FemaleRate,API_Age15_24_Female,API_Age15_24_FemaleRate,API_Age25_44_Female,API_Age25_44_FemaleRate,API_Age45_64_Female,API_Age45_64_FemaleRate,API_Age45Plus_Female,API_Age45Plus_FemaleRate,API_Age65Plus_Female,API_Age65Plus_FemaleRate,AIAN_Total,AIAN_TotalRate,AIAN_Age0_14,AIAN_Age0_14Rate,AIAN_Age15_24,AIAN_Age15_24Rate,AIAN_Age25_44,AIAN_Age25_44Rate,AIAN_Age45_64,AIAN_Age45_64Rate,AIAN_Age65Plus,AIAN_Age65PlusRate,AIAN_Total_Male,AIAN_Total_MaleRate,AIAN_Age0_14_Male,AIAN_Age0_14_MaleRate,AIAN_Age15_24_Male,AIAN_Age15_24_MaleRate,AIAN_Age25_44_Male,AIAN_Age25_44_MaleRate,AIAN_Age45_64_Male,AIAN_Age45_64_MaleRate,AIAN_Age65Plus_Male,AIAN_Age65Plus_MaleRate,AIAN_Total_Female,AIAN_Total_FemaleRate,AIAN_Age0_14_Female,AIAN_Age0_14_FemaleRate,AIAN_Age15_24_Female,AIAN_Age15_24_FemaleRate,AIAN_Age25_44_Female,AIAN_Age25_44_FemaleRate,AIAN_Age45_64_Female,AIAN_Age45_64_FemaleRate,AIAN_Age45Plus_Female,AIAN_Age45Plus_FemaleRate,AIAN_Age65Plus_Female,AIAN_Age65Plus_FemaleRate,Other_notAIAN_Total,Other_notAIAN_TotalRate,Other_notAIAN_Age0_14,Other_notAIAN_Age0_14Rate,Other_notAIAN_Age15_24,Other_notAIAN_Age15_24Rate,Other_notAIAN_Age25_44,Other_notAIAN_Age25_44Rate,Other_notAIAN_Age45_64,Other_notAIAN_Age45_64Rate,Other_notAIAN_Age65Plus,Other_notAIAN_Age65PlusRate,Other_notAIAN_Total_Male,Other_notAIAN_Total_MaleRate,Other_notAIAN_Age0_14_Male,Other_notAIAN_Age0_14_MaleRate,Other_notAIAN_Age15_24_Male,Other_notAIAN_Age15_24_MaleRate,Other_notAIAN_Age25_44_Male,Other_notAIAN_Age25_44_MaleRate,Other_notAIAN_Age45_64_Male,Other_notAIAN_Age45_64_MaleRate,Other_notAIAN_Age65Plus_Male,Other_notAIAN_Age65Plus_MaleRate,Other_notAIAN_Total_Female,Other_notAIAN_Total_FemaleRate,Other_notAIAN_Age0_14_Female,Other_notAIAN_Age0_14_FemaleRate,Other_notAIAN_Age15_24_Female,Other_notAIAN_Age15_24_FemaleRate,Other_notAIAN_Age25_44_Female,Other_notAIAN_Age25_44_FemaleRate,Other_notAIAN_Age45_64_Female,Other_notAIAN_Age45_64_FemaleRate,Other_notAIAN_Age45Plus_Female,Other_notAIAN_Age45Plus_FemaleRate,Other_notAIAN_Age65Plus_Female,Other_notAIAN_Age65Plus_FemaleRate
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Encinitas,Municipal,ENCINITAS,6,NA,NA,7,10.48,8.15,,,,,,,,,,,7,21.06,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,,,,,,,,,,,6,23.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Escondido,Municipal,ESCONDIDO,7,NA,NA,7,4.61,4.29,,,,,,,,,,,6,8.06,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Imperial Beach,Municipal,IMPERIAL BEACH,8,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of La Mesa,Municipal,LA MESA,9,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Lemon Grove,Municipal,LEMON GROVE,10,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of National City,Municipal,NATIONAL CITY,11,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Oceanside,Municipal,OCEANSIDE,12,NA,NA,7,3.97,3.72,,,,,,,,,,,5,5.72,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Poway,Municipal,POWAY,13,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of San Diego,Municipal,SAN DIEGO,14,NA,NA,59,4.23,4.06,,,,,17,4.21,25,7.32,11,5.58,47,6.61,6.47,,,,,11,5.24,20,11.4,10,11.34,12,1.79,1.68,,,,,6,3.09,5,3.21,6,2.35,,,38,6.11,,,,,11,6.23,17,10.16,9,7.31,28,8.81,,,,,7,7.43,13,14.16,8,13.99,10,3.21,,,,,,,5,5.7,6,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.81,,,,,,,,,,,6,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of San Marcos,Municipal,SAN MARCOS,15,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Santee,Municipal,SANTEE,16,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Solana Beach,Municipal,SOLANA BEACH,17,NA,NA,5,37.89,24.13,,,,,,,,,5,181.24,5,75.67,50.45,,,,,,,,,5,394.76,,,,,,,,,,,,,,,,5,48.61,,,,,,,,,5,201.48,5,95.58,,,,,,,,,5,436.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,City of Vista,Municipal,VISTA,18,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,Hospitalization,2017,Unincorporated,Municipal,UNINCORPORATED,19,NA,NA,16,3.18,2.94,,,,,,,6,4.52,,,16,6.11,5.76,,,,,,,6,9.03,,,,,,,,,,,,,,,,,,11,4.04,,,,,,,6,7.28,,,11,7.67,,,,,,,6,14.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,San Diego County,NA,SAN DIEGO COUNTY,99,NA,NA,978,29.49,29.74,219,33.01,192,38.99,258,29.25,257,31.55,52,11.21,747,44.81,44.42,156,45.93,156,58.52,185,40.79,206,51.29,44,21.39,231,14.01,14.55,63,19.46,36,15.94,73,17.04,51,12.35,59,8.79,8,3.10,492,32.12,83,37.96,59,31.81,134,34.19,172,40.09,44,14.34,369,47.03,55,48.78,46,43.83,97,46.8,135,61.62,36,25.6,123,16.46,28,26.44,13,16.15,37,20.04,37,17.62,45,11.96,8,4.81,71,47.46,11,36.89,13,52.79,31,72.66,16,43.19,,,55,68.88,9,59.03,10,70.94,24,100.63,12,60.99,,,16,22.94,,,,,7,37.21,,,,,,,298,26.24,93,29.56,87,42.18,69,22.59,46,20.11,,,233,41.39,70,43.59,71,65.81,49,32.03,40,36.91,,,65,11.35,23,14.93,16,16.26,20,13.12,6,4.99,6,3.58,,,37,9.8,9,15.61,12,23.17,8,7.16,7,6.88,,,26,14.57,6,20.43,10,37.29,,,6,13.09,,,11,5.52,,,,,5,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,59.2,20,50.03,19,86.40,11,42.28,10,71.61,,,52,97.46,14,68.89,17,148.16,9,70.28,9,133.57,,,11,20.73,6,30.53,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Central Region,Region,CENTRAL,3,CENTRAL,NA,195,38.32,37.74,27,26.64,48,62.71,78,50.92,40,33.98,,,148,56.4,54.06,14,27.07,39,91.79,58,72.19,35,57.47,,,47,19.07,19.31,13,26.19,9,26.42,20,27.45,5,8.8,5,5.56,,,74,45.26,5,26.24,10,53.77,35,65.45,22,50.75,,,59,66.79,,,8,69.41,26,89.37,20,82.15,,,15,19.96,,,,,9,36.92,,,,,,,35,70.17,,,,,19,129.79,8,59.93,,,24,90.49,,,,,14,172.61,5,70.53,,,11,47.10,,,,,5,76.59,,,,,,,65,29.7,13,21.77,28,71.22,16,25.79,8,18.60,,,49,44.55,7,22.95,23,111.32,11,34.77,8,38.04,,,16,14.70,6,20.53,5,26.80,5,16.45,,,,,,,8,13.43,,,,,,,,,,,5,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,73.47,,,5,167.06,,,,,,,9,117.57,,,5,308.07,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Central San Diego,SRA,CENTRAL SAN DIEGO,1,CENTRAL,Supervisorial District 4,86,42.54,40.5,,,15,54.73,42,62.39,23,48.92,,,66,61.58,56.7,,,11,68.29,31,86.64,20,77.89,,,20,20.75,20.67,,,,,10,33.75,,,,,,,47,50.05,,,5,53.21,21,62.94,16,65.64,,,38,74.11,,,,,16,87.27,15,106.46,,,9,20.85,,,,,5,33.59,,,,,,,13,96.2,,,,,7,171.87,,,,,8,102.97,,,,,5,209.59,,,,,5,86.98,,,,,,,,,,,,,20,26.83,,,7,56.68,10,42.31,,,,,14,38.11,,,6,82.98,7,54.51,,,,,5,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Mid-City,SRA,MID-CITY,6,CENTRAL,Supervisorial District 4,66,38.92,39.18,13,36.32,19,74.85,24,49.5,10,24.54,,,48,57.45,56.84,8,47,16,122.04,17,66.56,8,39.06,,,17,20.52,21.07,,,,,8,32.16,,,,,,,21,40.15,,,,,12,79.39,,,,,15,57.23,,,,,9,105.66,,,,,6,22.31,,,,,,,,,,,,,10,55.48,,,,,6,122.00,,,,,6,64.31,,,,,,,,,,,,,,,,,,,,,,,,,23,32.25,6,29.62,11,87.45,,,,,,,20,54.9,5,48.45,10,147.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,139.47,,,,,,,,,,,5,199.77,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Southeastern San Diego,SRA,SOUTHEASTERN SAN DIEGO,5,CENTRAL,Supervisorial District 4,46,31.54,30.73,11,31.12,14,62.7,12,31.88,8,24.59,,,35,48.23,46.86,,,12,104.07,10,53.1,8,46.25,,,11,15.02,14.36,6,38.30,,,,,,,,,,,8,40.3,,,,,,,,,,,7,65.42,,,,,,,,,,,,,,,,,,,,,,,,,12,65.22,,,,,5,100.04,,,,,10,105.55,,,,,5,188.08,,,,,,,,,,,,,,,,,,,22,28.44,6,27.88,9,67.29,,,,,,,15,39.71,,,8,105.17,,,,,,,7,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Chula Vista,SRA,CHULA VISTA,21,SOUTH,Supervisorial District 1,33,27.29,26.33,8,27.34,9,48.54,9,29.75,7,22.77,,,29,48.13,45.38,6,38.78,9,94.8,7,44.68,7,46.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,31.34,7,32.64,8,58.90,7,34.28,,,,,21,53.56,5,44.66,8,116.11,5,48.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,East Region,Region,EAST,5,EAST,NA,116,24.01,24.8,37,38.29,26,39.83,20,16.43,28,22.34,5,6.75,84,35.23,35.59,26,52.21,18,53.4,13,21.18,22,36.17,5,15.27,32,13.08,14.16,11,23.48,8,25.34,7,11.6,6,9.3,6,5.67,,,64,24.09,19,48.17,11,38.48,15,23.78,17,21.51,,,42,31.72,10,48.59,7,47.16,10,30.61,13,33.15,,,22,16.51,9,47.71,,,5,16.45,,,,,,,10,40.24,,,,,,,,,,,7,56,,,,,,,,,,,,,,,,,,,,,,,,,18,12.2,8,19.02,5,18.98,,,5,16.95,,,17,23.43,8,37.18,,,,,5,36.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,116.43,7,119.01,6,173.21,,,,,,,15,177.12,5,169.55,,,,,,,,,5,57.41,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Alpine,SRA,ALPINE,38,EAST,Supervisorial District 2,5,33.08,37.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,El Cajon,SRA,EL CAJON,34,EAST,Supervisorial District 2,35,27.17,27.82,7,28.31,9,50.79,7,22.36,11,32.77,,,28,44.04,44.74,6,43.04,7,74.12,6,34.42,9,57.58,,,7,10.8,11.02,,,,,,,,,,,,,15,20.65,,,,,5,30.57,,,,,12,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,204.38,,,,,,,,,,,8,299.05,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Harbison Crest,SRA,HARBISON CREST,37,EAST,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Harbison Crest-El Cajon,NA,HARBISON CREST-EL CAJON,99,EAST,Supervisorial District 2,39,27.35,28.01,9,29.68,10,51.25,8,22.02,12,32.39,,,31,44.21,44.85,7,45.46,8,74.11,6,33.72,10,56.78,,,8,10.99,11.28,,,,,,,,,,,,,17,21.01,,,,,5,28.56,5,21.04,,,14,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14.48,,,,,,,,,,,5,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,190.43,,,,,,,,,,,8,282.81,,,,,,,,,,,,,,,,,,,,,,,,
Motor Vehicle Injuries to Pedalcyclist,ED Discharge,2017,Jamul,SRA,JAMUL,30,EAST,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
